name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Ho Chi Minh City,2023-07-17T16:00:00,25.9,25.9,24.9,94.44,0.0,0,,0,0,61.2,28.7,280.0,1003.1,89.9,7.4,74,0.3,1,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-17T17:00:00,26.0,26.0,26.0,100.0,0.0,0,,0,0,45.0,22.3,260.0,1003.0,88.8,10.0,44,0.2,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-17T18:00:00,26.0,26.0,26.0,100.0,0.0,0,,0,0,44.6,16.6,260.0,1004.0,88.8,10.0,9,0.0,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-17T19:00:00,25.9,25.9,24.9,93.86,19.4,100,rain,0,0,42.8,22.9,252.0,1005.0,89.9,10.9,1,0.0,0,10,"Rain, Partially cloudy",rain,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-17T20:00:00,26.0,26.0,25.0,94.23,0.0,0,,0,0,43.9,22.3,250.0,1006.0,88.8,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-17T21:00:00,26.0,26.0,25.0,94.23,0.0,0,,0,0,46.1,20.5,240.0,1007.0,88.8,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-17T22:00:00,25.9,25.9,25.8,99.56,0.0,0,,0,0,49.0,17.3,230.0,1007.0,89.9,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-17T23:00:00,26.0,26.0,26.0,100.0,0.0,0,,0,0,50.8,16.6,230.0,1007.0,88.8,10.0,0,0.0,0,3,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-18T00:00:00,26.0,26.0,26.0,100.0,0.0,0,,0,0,49.3,16.6,250.0,1006.0,88.8,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-18T01:00:00,25.9,25.9,25.9,99.61,0.0,0,rain,0,0,42.5,15.7,239.0,1005.0,89.9,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-18T02:00:00,26.0,26.0,25.0,94.23,0.0,0,rain,0,0,41.0,14.8,260.0,1004.0,88.8,8.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-18T03:00:00,26.0,26.0,25.0,94.23,0.0,0,rain,0,0,42.5,11.2,260.0,1004.0,88.8,8.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-18T04:00:00,25.9,25.9,24.9,94.23,0.0,0,,0,0,43.2,15.0,250.0,1005.0,88.0,7.3,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-18T05:00:00,26.0,26.0,25.0,94.23,0.0,0,rain,0,0,42.1,11.2,250.0,1005.0,88.8,7.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-18T06:00:00,26.0,26.0,26.0,100.0,0.0,0,,0,0,46.1,11.2,250.0,1005.0,88.8,8.0,4,0.0,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-18T07:00:00,26.9,30.9,25.9,94.32,0.0,0,,0,0,45.4,12.4,248.0,1006.0,53.7,9.1,90,0.3,1,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-18T08:00:00,28.0,34.5,27.0,94.32,0.0,0,,0,0,47.2,16.6,250.0,1007.0,50.0,9.0,43,0.2,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-18T09:00:00,29.0,36.8,27.0,88.99,0.0,0,,0,0,46.1,20.5,250.0,1007.0,50.0,10.0,56,0.2,1,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-18T10:00:00,29.9,38.4,26.8,83.4,0.0,0,rain,0,0,41.8,21.6,259.0,1007.0,88.9,10.9,638,2.3,6,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-18T11:00:00,30.0,38.8,27.0,84.0,0.0,0,,0,0,39.2,18.4,250.0,1007.0,88.8,10.0,395,1.4,4,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-18T12:00:00,32.0,42.3,27.0,74.95,0.0,0,rain,0,0,38.5,31.7,250.0,1006.0,88.8,10.0,475,1.7,5,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-18T13:00:00,31.9,41.6,26.7,74.19,0.0,0,rain,0,0,35.3,34.6,257.0,1006.0,88.9,10.9,776,2.8,8,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-18T14:00:00,32.0,42.3,27.0,74.95,0.0,0,rain,0,0,48.2,27.7,260.0,1005.0,50.0,10.0,412,1.5,4,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-18T15:00:00,30.0,37.4,26.0,79.19,0.0,0,rain,0,0,33.1,37.1,250.0,1005.0,88.8,10.0,330,1.2,3,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-18T16:00:00,28.8,34.2,25.0,79.83,0.0,0,rain,0,0,37.1,33.0,257.0,1005.0,89.9,10.9,351,1.3,4,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-18T17:00:00,27.0,31.2,26.0,94.27,0.0,0,,0,0,38.9,24.1,240.0,1004.0,88.8,10.0,224,0.8,2,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-18T18:00:00,27.0,31.2,26.0,94.27,0.0,0,rain,0,0,41.0,27.7,240.0,1005.0,88.8,10.0,79,0.3,1,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-18T19:00:00,26.9,30.2,24.9,88.83,2.5,100,rain,0,0,46.1,15.0,250.0,1005.0,88.0,10.9,3,0.0,0,10,"Rain, Partially cloudy",rain,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-18T20:00:00,27.0,31.2,26.0,94.27,0.0,0,,0,0,45.7,18.4,250.0,1006.0,88.8,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-18T21:00:00,27.0,31.2,26.0,94.27,0.0,0,,0,0,44.6,18.4,240.0,1007.0,88.8,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-18T22:00:00,26.9,30.9,25.9,94.01,0.0,0,,0,0,42.1,15.0,250.0,1006.1,88.9,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-18T23:00:00,27.0,31.2,26.0,94.27,0.0,0,,0,0,39.2,22.3,240.0,1006.0,88.8,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-19T00:00:00,26.0,26.0,25.0,94.23,0.0,0,,0,0,38.2,20.5,250.0,1006.0,88.8,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-19T01:00:00,26.0,26.0,24.9,93.71,0.0,0,,0,0,41.0,14.1,257.0,1006.0,88.0,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-19T02:00:00,26.0,26.0,25.0,94.23,0.0,0,,0,0,40.7,16.6,250.0,1005.0,88.8,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-19T03:00:00,26.0,26.0,25.0,94.23,0.0,0,rain,0,0,34.9,5.4,270.0,1005.0,88.8,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-19T04:00:00,25.9,25.9,25.8,99.34,0.0,0,,0,0,37.8,10.1,250.0,1005.0,88.0,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-19T05:00:00,26.0,26.0,26.0,100.0,0.0,0,,0,0,38.5,9.4,250.0,1005.0,50.0,8.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-19T06:00:00,26.0,26.0,26.0,100.0,0.0,0,,0,0,45.0,9.4,260.0,1005.0,88.8,8.0,1,0.0,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-19T07:00:00,26.9,30.9,25.9,94.17,0.0,0,,0,0,43.6,11.7,250.0,1006.0,88.9,9.1,17,0.1,0,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-19T08:00:00,28.0,34.5,27.0,94.32,0.0,0,,0,0,38.9,18.4,250.0,1007.0,88.8,10.0,64,0.2,1,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-19T09:00:00,30.0,38.8,27.0,84.0,0.0,0,,0,0,33.5,22.3,250.0,1007.0,88.8,10.0,201,0.7,2,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-19T10:00:00,30.9,40.3,26.9,79.1,0.0,0,rain,0,0,31.3,24.2,257.0,1007.0,88.0,10.9,512,1.8,5,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-19T11:00:00,32.0,40.6,26.0,70.66,0.0,0,rain,0,0,28.4,20.5,290.0,1006.0,50.0,10.0,484,1.7,5,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-19T12:00:00,32.0,40.6,26.0,70.66,0.0,0,,0,0,31.3,20.5,290.0,1006.0,50.0,10.0,651,2.3,7,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-19T13:00:00,31.9,40.4,25.9,70.64,0.0,0,rain,0,0,29.2,19.3,284.0,1005.0,88.9,10.9,763,2.7,8,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-19T14:00:00,33.0,42.1,26.0,66.78,0.0,0,rain,0,0,31.7,13.0,320.0,1004.0,88.8,10.0,709,2.6,7,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-19T15:00:00,33.0,42.1,26.0,66.78,0.0,0,rain,0,0,33.8,20.5,280.0,1004.0,88.8,10.0,620,2.2,6,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-19T16:00:00,28.0,34.4,26.9,93.54,0.0,0,rain,0,0,33.5,26.5,270.0,1004.0,88.9,10.9,478,1.7,5,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-19T17:00:00,28.0,34.5,27.0,94.32,0.0,0,,0,0,33.1,24.1,260.0,1004.0,88.8,10.0,248,0.9,2,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-19T18:00:00,26.0,26.0,26.0,100.0,0.0,0,,0,0,35.6,20.5,270.0,1005.0,88.8,8.0,25,0.1,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-19T19:00:00,26.1,26.1,24.8,92.93,3.0,100,rain,0,0,39.2,15.7,250.0,1005.0,88.9,10.0,1,0.0,0,10,"Rain, Partially cloudy",rain,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-19T20:00:00,26.0,26.0,25.0,94.23,0.0,0,,0,0,41.4,16.6,250.0,1006.0,88.8,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-19T21:00:00,26.0,26.0,25.0,94.23,0.0,0,,0,0,43.9,13.0,270.0,1007.0,88.8,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-19T22:00:00,26.0,26.0,25.8,98.9,0.0,0,,0,0,43.9,10.5,279.0,1007.0,88.9,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-19T23:00:00,26.0,26.0,25.0,94.23,0.0,0,,0,0,41.0,9.4,260.0,1007.0,50.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-20T00:00:00,26.0,26.0,25.0,94.23,0.0,0,,0,0,38.5,11.2,250.0,1006.0,50.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-20T01:00:00,26.0,26.0,24.9,93.76,0.0,0,,0,0,38.9,8.8,248.0,1006.0,53.7,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-20T02:00:00,26.0,26.0,25.0,94.23,0.0,0,,0,0,38.2,9.4,250.0,1006.0,50.0,9.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-20T03:00:00,25.0,25.0,25.0,100.0,0.0,0,,0,0,37.4,11.2,250.0,1006.0,50.0,9.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-20T04:00:00,25.0,25.0,25.0,99.5,0.0,0,,0,0,37.4,5.2,257.0,1006.0,53.7,7.3,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-20T05:00:00,25.0,25.0,25.0,100.0,0.0,0,,0,0,37.4,5.4,260.0,1006.0,88.8,7.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-20T06:00:00,25.0,25.0,25.0,100.0,0.0,0,,0,0,38.2,0.0,0.0,1006.0,88.8,5.0,1,0.0,0,3,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-20T07:00:00,26.0,26.0,25.0,94.49,0.0,0,,0,0,36.7,7.5,293.0,1006.0,100.0,7.3,35,0.1,0,10,Overcast,cloudy,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-20T08:00:00,26.0,26.0,26.0,100.0,0.0,0,,0,0,35.3,9.4,270.0,1007.0,88.8,10.0,94,0.3,1,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-20T09:00:00,26.0,26.0,26.0,100.0,0.0,0,,0,0,33.1,24.1,250.0,1007.0,100.0,10.0,358,1.3,4,10,Overcast,cloudy,"48900099999,VVTS"
Ho Chi Minh City,2023-07-20T10:00:00,27.0,31.0,25.9,93.86,0.0,0,,0,0,29.5,14.1,270.0,1007.0,99.1,10.9,347,1.2,3,10,Overcast,cloudy,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-20T11:00:00,29.0,36.8,27.0,88.99,0.0,0,,0,0,29.2,11.2,280.0,1007.0,88.8,10.0,268,1.0,3,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-20T12:00:00,29.0,35.6,26.0,83.9,0.0,0,,0,0,28.8,14.8,280.0,1007.0,88.8,10.0,275,1.0,3,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-20T13:00:00,28.9,35.3,25.8,83.2,0.0,0,,0,0,28.4,17.3,279.0,1006.0,88.9,10.9,502,1.8,5,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-20T14:00:00,30.0,37.4,26.0,79.19,0.0,0,,0,0,27.0,16.6,270.0,1005.0,88.8,10.0,626,2.3,6,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-20T15:00:00,25.0,25.0,24.0,94.19,0.0,0,,0,0,27.7,22.3,360.0,1005.0,88.8,6.0,402,1.4,4,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-20T16:00:00,25.2,25.2,24.9,98.28,0.0,0,,0,0,29.5,5.6,290.0,1005.0,89.9,9.1,256,0.9,3,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-20T17:00:00,26.0,26.0,26.0,100.0,0.0,0,,0,0,30.6,3.6,273.2,1004.0,88.8,10.0,81,0.3,1,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-20T18:00:00,27.0,31.2,26.0,94.27,0.0,0,,0,0,27.0,5.4,259.6,1005.0,88.8,10.0,33,0.1,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-20T19:00:00,27.0,31.1,25.8,93.29,7.7,100,rain,0,0,27.7,10.5,261.0,1006.0,88.9,10.9,1,0.0,0,10,"Rain, Partially cloudy",rain,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-20T20:00:00,27.0,30.6,25.0,88.84,0.0,0,,0,0,31.3,14.8,260.0,1006.0,88.8,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-20T21:00:00,26.0,26.0,25.0,94.23,0.0,0,,0,0,27.7,13.0,256.0,1007.0,88.8,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-20T22:00:00,26.0,26.0,24.9,93.55,0.0,0,,0,0,26.6,10.5,257.0,1008.0,88.9,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-20T23:00:00,26.0,26.0,25.0,94.23,0.0,0,,0,0,26.6,7.6,290.0,1008.0,88.8,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-21T00:00:00,26.0,26.0,25.0,94.23,0.0,0,,0,0,30.2,1.8,243.3,1008.0,88.8,8.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-21T01:00:00,25.1,25.1,24.0,93.93,0.0,0,,0,0,31.3,1.6,246.8,1008.0,88.0,4.6,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-21T02:00:00,24.0,24.0,24.0,100.0,0.0,0,,0,0,29.9,11.2,210.0,1007.0,100.0,5.0,0,0.0,0,10,Overcast,cloudy,"48900099999,VVTS"
Ho Chi Minh City,2023-07-21T03:00:00,24.0,24.0,24.0,100.0,0.0,0,rain,0,0,28.4,11.2,210.0,1007.0,88.8,7.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-21T04:00:00,24.0,24.0,24.0,99.61,0.0,0,rain,0,0,24.5,4.9,230.4,1007.0,89.9,8.2,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-21T05:00:00,25.0,25.0,24.0,94.19,0.0,0,,0,0,19.4,0.0,0.0,1006.0,88.8,8.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-21T06:00:00,25.0,25.0,24.0,94.19,0.0,0,,0,0,17.6,1.8,222.4,1007.0,88.8,10.0,1,0.0,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-21T07:00:00,25.0,25.0,24.9,99.83,0.0,0,,0,0,13.3,3.3,216.3,1008.0,88.9,9.1,45,0.2,0,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-21T08:00:00,27.0,31.2,26.0,94.27,0.0,0,,0,0,14.8,1.8,224.4,1008.0,50.0,10.0,136,0.5,1,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-21T09:00:00,29.0,36.8,27.0,88.99,0.0,0,,0,0,18.4,9.4,250.0,1008.0,88.8,10.0,238,0.9,2,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-21T10:00:00,28.9,35.3,25.9,83.93,0.0,0,rain,0,0,17.6,5.6,230.0,1009.0,89.9,10.9,620,2.2,6,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-21T11:00:00,28.0,33.5,26.0,88.91,0.0,0,rain,0,0,17.3,5.4,248.2,1008.0,88.8,10.0,804,2.9,8,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-21T12:00:00,27.0,31.2,26.0,94.27,0.0,0,,0,0,15.1,5.4,244.0,1008.0,50.0,10.0,866,3.1,9,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-21T13:00:00,28.9,36.4,26.9,88.93,0.0,0,rain,0,0,13.3,7.5,230.0,1007.0,88.9,10.9,786,2.8,8,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-21T14:00:00,27.0,31.8,27.0,100.0,0.0,0,rain,0,0,14.4,11.2,270.0,1007.0,88.8,10.0,576,2.1,6,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-21T15:00:00,27.0,31.8,27.0,100.0,0.0,0,,0,0,16.9,18.4,250.0,1007.0,50.0,10.0,673,2.4,7,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-21T16:00:00,27.8,33.8,26.8,94.0,0.0,0,rain,0,0,19.4,19.3,261.0,1006.1,89.9,10.9,521,1.9,5,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-21T17:00:00,27.0,31.2,26.0,94.27,0.0,0,,0,0,21.2,16.6,260.0,1007.0,88.8,10.0,309,1.1,3,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-21T18:00:00,26.0,26.0,26.0,100.0,0.0,0,,0,0,27.0,16.6,260.0,1008.0,88.8,10.0,112,0.4,1,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-21T19:00:00,26.0,26.0,25.8,99.17,21.3,100,rain,0,0,29.9,15.7,250.0,1008.0,88.0,10.9,3,0.0,0,10,"Rain, Partially cloudy",rain,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-21T20:00:00,26.0,26.0,25.0,94.23,0.0,0,,0,0,31.0,11.2,260.0,1009.0,88.8,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-21T21:00:00,26.0,26.0,25.0,94.23,0.0,0,,0,0,24.1,7.6,280.0,1009.0,88.8,8.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-21T22:00:00,25.9,25.9,25.8,99.34,0.0,0,,0,0,23.0,8.5,250.0,1010.0,88.9,9.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-21T23:00:00,26.0,26.0,25.0,94.23,0.0,0,,0,0,22.3,14.8,230.0,1010.0,88.8,8.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-22T00:00:00,26.0,26.0,26.0,100.0,0.0,0,,0,0,23.8,13.0,210.0,1010.0,88.8,8.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-22T01:00:00,25.9,25.9,24.9,94.07,0.0,0,rain,0,0,25.6,10.1,230.0,1009.0,52.8,9.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-22T02:00:00,26.0,26.0,25.0,94.23,0.0,0,rain,0,0,29.2,9.4,220.0,1009.0,50.0,8.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-22T03:00:00,26.0,26.0,25.0,94.23,0.0,0,,0,0,25.6,11.2,220.0,1008.0,41.9,9.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-22T04:00:00,25.0,25.0,24.9,99.33,0.0,0,rain,0,0,21.2,6.9,250.0,1008.1,46.4,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-22T05:00:00,26.0,26.0,25.0,94.23,0.0,0,,0,0,10.8,7.6,230.0,1009.0,41.9,9.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-22T06:00:00,26.0,26.0,25.0,94.23,0.0,0,,0,0,9.7,3.6,218.3,1009.0,88.8,10.0,2,0.0,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-22T07:00:00,25.9,25.9,25.9,99.45,0.0,0,,0,0,10.8,1.6,234.6,1009.0,88.0,9.1,67,0.2,1,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-22T08:00:00,27.0,31.2,26.0,94.27,0.0,0,,0,0,18.7,9.4,260.0,1010.0,50.0,10.0,239,0.9,2,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-22T09:00:00,28.0,33.5,26.0,88.91,0.0,0,rain,0,0,16.6,5.4,256.0,1011.0,88.8,10.0,427,1.5,4,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-22T10:00:00,28.9,35.2,25.8,83.74,0.0,0,rain,0,0,13.7,5.2,230.0,1010.1,89.9,10.9,552,2.0,6,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-22T11:00:00,29.0,35.6,26.0,83.9,0.0,0,rain,0,0,11.9,7.6,250.0,1010.0,88.8,10.0,596,2.1,6,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-22T12:00:00,30.0,38.8,27.0,84.0,0.0,0,rain,0,0,13.7,14.8,220.0,1010.0,50.0,10.0,796,2.9,8,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
